100 100
65.723205 9.946616 72.777438 70.375615 2.926399 83.985668 47.118849 26.488936 99.563891 70.359439 31.117377 89.757234 49.839547 53.272247 46.685293 39.714184 76.300710 86.026871 53.594482 62.465513 57.884276 61.053902 32.926762 0.085462 36.355549 27.721003 6.890213 3.816607 45.717609 75.860667 90.211225 80.097991 6.981460 37.398359 54.226935 92.107975 58.751708 39.929250 90.917963 58.172357 2.816113 30.409503 92.527050 2.114635 40.674499 16.322283 28.617236 69.873458 63.231188 26.614201 4.881486 43.137094 5.164340 97.060049 88.281858 53.167981 94.285297 53.032386 15.289617 72.582930 1.295695 76.742548 11.981077 65.959334 78.484809 94.163221 1.235418 63.676178 5.531798 72.920036 67.053282 64.481050 32.967308 81.532913 23.645626 12.048250 94.931883 20.115151 75.342625 83.525693 16.314253 93.661672 71.716052 31.736857 1.334353 26.469722 76.615810 81.915724 57.541788 4.848532 89.278245 99.511689 92.937356 98.150861 21.480627 24.899477 85.518736 13.346864 20.745762 74.027884 
86.672121 98.337662 61.056048 68.995368 5.135898 19.043417 62.718987 17.980552 99.122721 55.535895 91.794825 95.627165 5.778227 14.655779 19.690672 41.121030 21.136552 42.042974 16.240256 49.969420 36.033329 12.184182 79.545331 18.388936 62.836820 98.430771 25.951886 73.348832 73.837841 92.626733 77.543855 79.517472 50.110650 9.743734 62.945747 29.148456 98.125857 1.258600 53.286928 93.393582 65.948486 96.190667 76.540452 15.389255 47.208378 31.207821 9.864327 89.739025 43.836334 57.293642 34.192789 78.206110 10.085131 0.800627 56.145114 30.900678 47.712472 3.515511 85.198987 39.353976 22.287902 92.771488 10.421608 55.957395 75.949574 84.477997 21.682362 15.453255 22.866134 11.117776 56.467879 55.600613 79.499710 51.654410 55.654234 80.665433 43.962598 79.357314 58.375734 20.960973 91.075224 1.300828 63.011831 39.866000 27.865356 33.023986 34.144491 66.450393 31.776249 63.419366 89.271933 93.375945 69.531012 7.694975 29.446575 8.562760 14.305182 27.192995 32.660896 31.679413 
35.902399 11.614197 99.809521 98.647135 62.373400 9.772088 39.487109 59.838265 1.710054 40.871313 24.159165 43.081751 74.994093 25.709006 91.254717 18.068776 81.905073 78.569943 25.016832 57.891357 80.024886 78.305662 83.269745 14.605957 82.327074 71.169341 43.141067 71.938139 64.314711 37.330294 10.228540 11.078177 90.914220 95.250696 78.460777 90.300649 83.061427 13.356012 74.504179 91.721302 59.953028 30.559453 12.755695 84.961808 53.074974 31.043956 55.767334 81.552786 57.637501 13.464817 3.177618 6.225011 23.752639 10.594081 54.720128 81.226969 81.694412 38.009709 29.191649 24.030997 88.954222 53.646904 43.509641 66.539150 23.473620 21.147886 32.516453 4.005411 18.937808 87.754005 81.547976 76.846671 62.031591 64.997131 6.778178 20.837556 16.809535 17.851409 28.641212 72.826600 96.714205 75.595927 40.763775 16.782841 69.207138 64.397240 24.413370 15.496729 53.541446 71.095276 98.271728 52.972078 1.721578 34.561431 73.955250 65.837562 31.918988 62.407374 80.781639 97.048700 
97.464019 77.740151 78.682733 20.705906 4.167375 41.077390 87.689924 4.534693 14.591812 44.586241 60.932696 95.829284 2.745714 47.220564 36.023122 40.626255 5.460339 71.923757 22.619992 74.203074 31.107980 31.839103 19.811732 75.762594 41.918382 22.227854 83.526736 33.874279 24.996929 23.377465 5.037852 71.184933 5.196086 30.621210 50.680959 94.887567 75.299156 52.889514 14.025697 29.884428 67.595249 73.351175 13.223264 43.391788 85.767263 90.441358 47.956204 99.953014 10.272384 47.949627 89.358586 49.788132 89.141685 4.344378 15.956262 76.879686 16.872650 78.642195 39.368808 71.560109 10.785186 66.615117 0.254197 72.291321 0.250302 6.822178 60.344929 17.180952 60.261363 12.686552 22.875889 75.062996 83.746344 24.768890 90.733218 53.190273 68.897593 61.876971 66.278613 44.607499 18.221323 45.779815 21.354030 97.178119 72.668737 43.504587 81.575304 36.091760 94.209605 80.819279 29.599342 76.115113 66.695917 58.295184 67.135268 42.483971 28.093693 70.701373 77.943623 98.520440 
32.995203 50.372344 7.998122 24.434875 76.949769 94.749051 47.295529 95.964485 75.064725 12.782955 43.116680 62.039095 91.044718 88.625115 22.354168 6.509228 0.593551 75.816619 49.893045 52.411723 83.860129 37.199351 9.491854 29.587480 76.779056 25.539470 41.859940 40.005207 67.500532 81.409752 53.735310 29.377934 54.923058 91.874170 29.159093 76.884824 3.262462 32.209057 37.596795 89.311320 55.381912 3.801561 92.841357 84.695530 77.766848 27.415442 71.326882 90.920752 5.041353 30.014187 48.442000 64.707088 31.992602 99.657744 47.710946 77.860671 4.329453 65.107822 67.155457 81.767255 62.208825 43.705446 57.407677 50.859666 98.369467 95.643246 75.998497 6.713220 29.089567 8.360937 22.265959 23.973404 20.999831 44.162261 35.108012 60.333043 17.424616 55.525690 20.245507 66.233742 90.478903 78.954095 81.506938 87.132227 31.375900 34.768048 46.602160 42.506135 0.595999 16.958275 17.737757 18.469439 15.873624 88.012981 34.142542 33.725998 32.822686 50.885671 35.475323 33.726156 
35.485217 0.041197 92.405933 66.501033 82.899386 89.956385 96.984369 16.277714 79.536653 72.479588 64.391130 21.727492 73.947400 33.911586 52.039373 25.733265 98.967862 52.834535 90.043759 65.462470 27.696371 92.911279 59.897661 99.957973 93.672520 54.081416 46.353495 63.188946 16.653723 99.121648 37.500027 62.962049 3.162168 46.549210 52.557164 28.245780 26.802963 77.396530 3.475722 16.461560 69.431841 41.003901 52.544063 8.116621 16.050975 68.741280 34.675163 85.481763 91.981667 35.901481 96.198595 9.828217 82.844007 59.208554 18.144557 55.577797 96.057707 41.877237 30.740738 59.562027 59.039718 80.566031 73.266768 94.568616 14.686228 31.434262 15.628125 61.899453 44.084063 20.869648 56.181771 47.058210 7.312522 1.563411 76.245105 51.527858 28.692815 40.134671 43.397105 75.114661 52.138358 89.435446 41.589075 87.608129 29.812583 60.106218 5.168844 72.770000 45.383018 52.373302 38.066489 83.456939 60.770398 68.086803 34.907264 86.383688 50.648540 50.006348 56.643283 3.631907 
41.461027 35.495108 66.292065 70.716786 36.997232 12.461755 44.720390 15.604024 56.833190 95.398253 58.450931 84.763867 26.258361 24.289414 32.179844 46.640041 79.169536 2.354763 76.510859 17.994530 34.082064 17.242636 96.975106 60.562706 77.396196 97.868127 69.636357 78.218490 18.184377 24.818461 23.859617 8.583458 62.171644 18.800382 78.021818 12.743147 74.070895 9.528108 38.911024 77.582496 29.020029 39.610866 39.827377 78.743941 49.414057 2.040038 86.913621 57.275110 22.817558 94.689721 50.099474 21.842000 98.497772 52.088940 58.838534 99.209017 5.974214 8.611812 38.734138 4.642217 21.740389 90.711218 83.414674 50.406080 74.977094 40.035570 77.834588 65.961206 9.979683 28.530267 8.172996 63.537067 67.448592 8.477658 83.997852 51.874667 57.563674 72.684759 12.705861 47.412726 65.677708 45.202336 15.654373 3.043712 55.665660 72.702622 12.977824 18.269078 48.392767 37.218803 36.421993 44.457805 2.342574 71.635294 74.391633 0.199771 57.549196 29.341021 34.566683 62.250781 
48.855835 20.042926 61.465710 54.200679 50.797015 45.415226 93.702912 64.874101 39.019331 97.905201 92.703784 72.531694 40.171242 58.066058 16.227408 34.053978 45.226479 21.434401 47.975802 29.289761 73.012561 22.149721 70.369977 8.245332 79.286051 60.612530 14.787966 41.355851 67.811000 99.463797 88.071978 25.710657 19.025025 53.602445 96.269816 6.833046 43.005341 90.772206 8.436602 93.980527 30.706576 85.408622 62.748635 16.282351 57.478678 44.157925 62.234336 72.526306 49.588060 26.552311 64.667791 71.562082 43.943948 65.915918 48.883274 81.170255 28.481770 93.102813 78.974903 31.213379 3.273609 19.548073 44.477797 38.348171 17.724751 99.886775 96.988577 86.969393 94.608051 77.552313 21.707729 41.799417 22.797906 64.407545 97.594488 70.518982 12.550446 35.349464 18.424463 59.951228 0.284711 85.129821 76.893961 56.769651 27.539474 55.946857 98.863882 5.253238 91.178119 30.648249 5.138656 65.400571 87.345713 19.424976 75.584126 42.436534 30.847284 50.297928 57.269180 23.126832 
92.651910 0.626417 28.191584 15.981065 93.765330 13.926116 56.218493 64.215946 77.441895 65.971488 82.778090 51.354676 18.081740 99.799800 35.283414 8.352596 82.079250 5.958405 42.908141 57.134235 55.074757 41.491613 49.554521 62.830669 95.094520 53.612357 62.916696 40.955979 47.130841 28.031251 21.222819 91.935009 51.719630 51.824903 21.118112 32.115620 67.214668 76.968366 7.349109 16.475765 8.183065 32.768995 48.502949 89.041078 13.395470 37.679404 77.737403 32.534549 8.138120 77.385050 10.574503 25.674522 11.692510 16.012304 18.783225 89.675683 79.168367 82.745796 8.582666 48.859772 86.176527 68.929297 94.733757 90.276778 81.848085 20.723304 96.585578 13.763340 20.464161 41.143775 3.436691 60.456854 98.337239 54.018575 90.216267 64.830178 0.844792 98.419106 29.880205 96.603817 20.382488 68.466699 19.775136 60.710150 55.454016 15.651448 53.879243 48.434320 35.629126 18.714093 27.760378 68.680173 7.644206 76.157099 72.365981 55.039561 49.934712 52.683944 58.992028 79.008073 
88.695836 10.922171 68.934947 89.619875 41.266450 65.213841 49.057731 13.295236 53.042465 84.686685 29.084617 25.131413 83.657950 39.174521 6.171891 30.976000 13.641004 64.361906 30.593079 77.897817 28.643623 13.390675 57.070148 77.980864 24.397536 49.374348 34.669879 96.643078 80.240899 8.768182 66.821110 62.362903 33.328158 46.360978 88.970441 26.215866 10.057303 33.095235 31.618118 5.725239 24.098700 26.854312 40.432182 43.680075 31.034908 3.699412 76.021606 95.106184 49.671519 29.201251 85.442817 37.450668 33.372387 89.695442 11.320261 59.628367 74.017155 6.323615 81.009024 18.692982 72.950363 76.747143 89.241427 80.696321 63.104451 96.535540 72.849703 84.971774 20.574144 89.632016 45.312420 65.811199 88.775873 56.074691 47.349378 1.008955 57.500714 14.483717 27.832359 78.480333 18.935376 46.862006 9.758708 14.598736 60.957307 9.458376 66.925532 17.422298 16.550370 62.060553 51.729208 12.821926 98.111784 64.759028 4.943481 85.085899 38.666981 75.980377 2.160235 7.063100 
9.534636 48.627329 79.526919 8.910815 64.080274 97.175211 23.785236 58.479846 70.732874 7.367766 30.044729 61.741471 88.926464 87.093556 81.345063 66.467136 13.159269 67.824036 18.541875 33.299017 56.571138 91.112864 33.942255 67.501271 93.843508 27.819335 59.553307 12.387647 99.184245 89.618415 16.666606 15.638152 30.409008 84.200573 59.061831 52.172214 58.446932 17.553352 19.195125 12.464000 82.441926 1.435317 23.365104 97.304100 89.981806 24.250127 71.899593 16.451776 4.996695 79.459894 82.482618 85.384858 63.286048 48.652852 8.470652 66.234469 2.776479 64.280605 64.149702 64.084518 68.536049 85.337526 67.807621 42.635751 79.038489 99.905670 14.552116 77.414870 11.721971 11.170251 38.409689 51.639783 9.849887 47.045666 96.487355 62.933969 31.196883 26.004130 51.404852 61.365199 64.934438 53.144610 1.417216 19.143175 39.326069 53.260636 51.512080 63.507247 66.336340 14.901976 57.504624 80.172783 63.949585 0.631111 7.087649 22.115779 99.897313 74.176008 76.185399 47.981486 
24.809033 65.409291 33.986047 3.500079 25.824499 32.363346 30.744505 22.884402 18.129808 7.667378 65.619147 61.009794 91.566890 64.719594 42.165834 81.189436 50.835830 97.828412 2.106538 4.577069 26.801589 54.306394 27.539364 54.079485 13.947630 17.823362 57.256645 12.385403 61.476797 40.555140 10.224270 39.302543 57.859159 38.840845 98.100907 81.966347 8.363609 67.180711 6.185779 64.383376 91.404355 33.006796 45.207459 1.772610 92.249322 34.388962 75.294256 70.551413 57.571757 8.531744 93.017334 42.353258 31.207579 5.802441 21.626981 84.674114 17.875171 27.996573 38.388404 93.929315 70.012575 1.310483 25.287685 10.134254 26.418409 14.184353 96.428615 75.699311 78.371149 83.891273 60.598755 83.226830 93.356723 46.461618 80.415541 43.988490 14.577013 95.851701 79.565048 49.721408 67.712975 51.988024 62.746918 87.451571 98.574716 45.272022 86.878359 64.577127 47.737467 23.595099 62.823790 79.462260 22.253880 20.962864 22.851849 71.028244 71.741009 51.131636 69.402695 51.112318 
44.695243 92.973822 11.043227 3.515464 84.406960 27.729815 55.029297 77.378136 94.377184 97.287738 15.034412 83.368647 76.886094 24.532187 12.455893 46.180922 62.774849 56.903028 69.182247 45.994845 35.336563 1.608990 42.298740 14.922877 8.795119 19.562483 86.638969 41.127563 30.922514 14.673708 21.018410 56.424999 35.009578 5.962237 7.308204 28.977749 29.028973 89.967161 78.044289 90.391290 6.423503 59.821582 21.321766 54.919517 32.325673 97.590446 2.669840 72.003698 66.129756 42.835778 40.939930 77.410674 41.238472 95.004010 32.438532 94.416696 61.386478 22.509512 17.378187 75.180322 55.695558 75.252575 70.045185 49.459994 74.123889 0.174408 31.278169 92.172015 35.088009 24.165437 48.502946 89.000380 29.398972 8.531728 92.756718 62.144911 69.550353 32.753047 80.477977 93.333215 51.289451 21.801500 17.818090 68.655878 99.393392 4.745293 54.141659 58.882976 46.145961 75.167918 47.154123 19.349714 10.629978 58.044761 58.315802 13.695510 80.434519 62.926346 3.058087 97.260195 
52.146149 20.350258 26.786461 0.074614 54.029322 70.793307 23.062229 6.883266 87.047958 15.072292 20.014048 76.107943 46.192527 57.817364 36.428902 60.537732 57.662535 34.213558 27.283311 50.588346 38.304895 90.384257 88.160801 18.612508 20.419142 84.506047 93.154585 49.117681 20.883146 83.040041 54.000443 85.423797 17.747396 80.495632 90.086436 82.756257 84.363699 0.735246 57.273561 96.757311 0.162759 35.497627 8.632722 90.150636 61.790305 9.675461 15.474790 84.802061 68.206906 53.516513 52.006507 73.330903 72.497582 66.862303 54.702312 81.757993 6.615125 80.400705 94.678718 65.181935 12.752648 33.747610 96.096921 0.936576 41.034052 59.304607 32.514006 62.905234 48.243374 26.404497 80.380183 49.699402 97.864592 10.195080 48.717543 95.762306 77.066499 56.691474 13.563296 58.311492 41.275766 21.819492 20.198476 75.792360 42.182252 57.107300 2.403041 87.901866 66.642487 60.255313 11.019667 7.546572 35.246083 80.937618 18.524735 45.215061 29.512259 12.566060 97.776234 25.152472 
37.570283 43.723249 56.644213 19.266644 14.500402 8.247258 11.660607 79.826963 51.763761 93.491566 12.765278 46.033964 92.831409 17.498456 96.537411 4.235793 90.963560 24.597742 14.256069 1.764612 57.836127 51.800275 7.248749 29.725707 99.929547 15.882070 29.960620 48.159873 23.015180 16.130395 3.547340 20.133673 86.634898 72.741526 66.883498 10.928901 82.030678 89.581215 91.535360 34.810215 55.298680 4.913189 75.973535 87.164259 69.726801 98.293495 18.778926 17.400727 54.002422 18.716389 66.344380 49.975717 41.882628 21.307482 14.846423 23.828161 79.892647 55.738103 90.272802 14.985062 53.937864 33.636466 28.091279 30.124778 7.127219 87.166983 15.521233 65.353256 92.200685 16.917650 34.938693 14.603350 38.507235 91.093528 8.942098 89.849502 0.552439 84.846044 7.422356 47.528431 10.337938 49.726325 50.328910 78.033441 8.088541 44.109169 42.809564 0.338820 94.551581 28.414857 68.527120 35.273939 49.103981 90.627450 75.543976 67.618805 69.217545 39.239112 91.754264 13.955100 
43.353629 44.455785 68.390220 34.402773 7.382888 84.197462 6.719854 40.598893 45.612621 11.336061 25.188035 35.321757 52.753145 22.095373 56.932509 64.685333 66.437763 19.495374 58.761328 1.633779 58.927679 97.536892 2.516849 0.685295 17.755367 14.452551 4.022075 99.011475 85.886717 98.047519 84.602672 17.112902 16.543150 40.709567 5.708934 50.059164 44.356260 95.636058 55.175787 39.493644 69.686055 13.489316 14.931513 53.950787 50.919175 98.549718 25.124344 64.874798 50.702536 57.515341 60.328758 45.448628 55.103248 20.339409 44.430494 43.303320 98.901111 30.989462 39.877078 14.049985 38.081241 31.396317 77.898777 44.693941 71.086597 52.464908 77.671415 23.448020 90.873671 13.768812 12.404433 81.309986 76.959175 52.881622 81.458741 77.059966 46.845248 28.091592 35.372359 3.214169 20.535517 40.434688 85.785943 4.335118 60.332823 13.731353 82.843465 50.093961 29.236487 77.619570 52.114069 81.152546 30.872339 71.401989 53.190452 71.971792 29.920155 68.049169 2.379318 89.192176 
52.948207 0.479279 55.238909 0.296952 90.874112 21.191339 62.842709 97.397560 60.744292 29.329586 42.351055 94.173986 82.142729 72.802889 98.114866 16.584460 35.022786 27.968940 73.975569 7.349794 27.996179 31.807211 83.803266 81.497139 22.414549 21.317746 87.354469 66.600633 56.843936 76.080942 92.443115 91.474187 6.664000 1.839206 11.539089 37.467816 21.569042 10.898470 70.583707 0.356293 88.214171 15.609124 42.547584 97.253996 47.939610 21.008690 93.042499 65.298080 64.816624 73.019183 33.406258 58.951110 91.263527 66.101420 66.552687 50.997132 8.802111 37.080112 5.450610 8.403513 37.843424 34.403795 24.576639 59.564233 96.052188 49.073717 81.956494 42.772505 77.505398 33.218244 99.027127 48.918465 72.646546 70.513129 14.206637 70.964992 8.627357 99.988520 7.009561 9.682178 28.359991 46.396899 92.692655 85.424334 26.808766 74.946743 29.928476 7.878995 22.271177 11.681176 25.530216 86.326504 89.541435 22.932549 27.338040 70.426220 53.468037 37.265030 13.355845 71.685904 
